42.692920	74.525392	Кашка-Суу	Кашка-Суу
42.802594	75.314244	Радиозавод	Радиозавод
42.789860	75.302153	КПФ	КПФ
42.828665	75.291910	Народный	Народный
42.827281	75.302883	Панфилова	Панфилова
42.783427	75.316560	3 Микрорайон	3 Микрорайон
42.783624	75.316349	3 Микрорайон	3 Микрорайон
42.784911	75.319909	3 Микрорайон	3 Микрорайон
42.817383	75.290527	Покровская	Покровская
42.214845	75.751568		
42.844030	75.310301	Горбольница	Горбольница
42.790604	75.319153	3 Микрорайон	3 Микрорайон
42.881295	74.697192		
42.875953	74.690640	городок Строителей	городок Строителей
42.874245	74.688972	Городок Строителей	Городок Строителей
42.875838	74.690321	городок Строителей	городок Строителей
42.875139	74.683471		
42.879712	74.690024	Проспект Ленина	Проспект Ленина
42.879088	74.691106	Сельская	Сельская
42.879434	74.691573	Сельская	Сельская
42.879607	74.689572	Аламедин1	Аламедин1
42.877501	74.674121		
42.877375	74.674979		
42.878267	74.678213		
42.876839	74.677892		
42.880740	74.685313	улица Садовая	улица Садовая
42.876659	74.678027		
42.877799	74.677961		
42.849270	74.544477		
42.852017	74.542076		
42.848803	74.545796		
42.852112	74.537795		
42.852079	74.535017		
40.927570	73.000510		
40.926492	72.976992		
40.927980	72.982056		
40.945026	72.991844		
40.911345	72.938293		
40.928687	73.001440		
42.879134	74.526014		
42.874949	74.640991	Камвольно-суконный комбинат	Камволдук-нооту комбинаты
42.873864	74.689838	Городок Строителей	Городок Строителей
42.892410	74.864137		
42.874692	74.531728	Кайназаровой	Кайназарова көчөсү
40.005853	70.835600	101	101
42.814330	74.640488	12-й микрорайон	12-й микрорайон
42.796924	74.574156		
42.801270	74.571632		
42.801088	74.571428	1-я Школьная	1-я Школьная
42.804882	74.570606	Стекляшка	Стекляшка
42.788517	74.578041	Карьерная	Карьерная
42.788699	74.577659	Карьерная	Карьерная
42.796586	74.574068	2 Школьная	2 Школьная
42.870808	74.578329	улица Калыка Акиева	улица Калыка Акиева
42.801898	74.573612		
42.872064	74.568271	Кулиева	Кулиева
42.855277	74.689452		
42.854891	74.688989		
42.855589	74.682177		
42.855745	74.677734	"Ала-Тоо" университети	"Ала-Тоо" университети
42.855761	74.656138		
42.855883	74.674346		
42.856101	74.668832		
42.855516	74.655651		
42.856246	74.643516		
42.856054	74.643983		
42.856564	74.621242		
41.632253	72.691461		
41.632396	72.691290		
41.634741	72.703557		
41.636467	72.705268		
41.638800	72.708593		
41.639856	72.720942		
41.640300	72.721558		
41.695751	72.928984		
41.695886	72.929448		
40.496342	72.825533	Жетиген	Жетиген
40.493433	72.827596	OHPI	OHPI
40.485851	72.832117	ОшТУ	ОшТУ
42.873776	74.568094		
42.872620	74.568746		
40.944805	72.989439		
42.878776	74.661709		
42.878469	74.663197		
42.878840	74.657290		
42.878285	74.656946		
42.877867	74.657338		
42.875201	74.656096	Лермонтова	Лермонтов көчөсү
42.883503	74.688739	Туберкулезная больница	Туберкулезная больница
42.885445	74.679262	Сельсовет	Сельсовет
42.886381	74.678779	Калинин	Калинин
42.804786	74.744251		
42.886251	74.656563	Школа	Школа
42.882478	74.656059	Кыргызэлектродвигатель	Кыргызэлектродвигатель
42.883075	74.656273	Кыргызэлектродвигатель	Кыргызэлектродвигатель
42.888676	74.655753	улица Жибек-Жолу	улица Жибек-Жолу
